study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Reference,old_new,textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,text.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,textbox.started,text_3.started,testmouse.started,test.stopped,trials_2.textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Pastry,155,5,10,2.005,0.09904420003294945,,,,,,,,,,,,10,5,155,9,,,,,21.2554638000438,,21.22870800003875,21.2554638000438,21.2554638000438,21.34039670007769,2.005,0.09904420003294945,,,,,,,,,,,,,,,Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
phone,156,6,10,2.005,0.10224889998789877,,,,,,,,,,,,10,6,156,2,,,,,21.357467000023462,,21.34393790003378,21.357467000023462,21.357467000023462,21.473888900014572,2.005,0.10224889998789877,,,,,,,,,,,,,,,Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
Police,157,7,10,2.005,0.08578419999685138,,,,,,,,,,,,10,7,157,12,,,,,21.49002810008824,,21.47801379999146,21.49002810008824,21.49002810008824,21.591051800060086,2.005,0.08578419999685138,,,,,,,,,,,,,,,Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
Keys,158,8,10,2.005,0.09916610002983361,,,,,,,,,,,,10,8,158,13,,,,,21.607868100050837,,21.59545990009792,21.607868100050837,21.607868100050837,21.72377330006566,2.005,0.09916610002983361,,,,,,,,,,,,,,,Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
cushion,159,9,10,2.005,0.08516839996445924,,,,,,,,,,,,10,9,159,1,,,,,21.755297400057316,,21.72886340005789,21.755297400057316,21.755297400057316,21.842723799985833,2.005,0.08516839996445924,,,,,,,,,,,,,,,Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
marble,160,10,10,2.005,0.10893320001196116,,,,,,,,,,,,10,10,160,3,,,,,21.872813800000586,,21.84752920002211,21.872813800000586,21.872813800000586,21.97490790009033,2.005,0.10893320001196116,,,,,,,,,,,,,,,Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
T-shirt,161,11,10,2.005,0.08389599993824959,,,,,,,,,,,,10,11,161,7,,,,,21.9897578000091,,21.978447600034997,21.9897578000091,21.9897578000091,22.09260690002702,2.005,0.08389599993824959,,,,,,,,,,,,,,,Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
book,162,12,10,2.005,0.09676039998885244,,,,,,,,,,,,10,12,162,0,,,,,22.12222160003148,,22.097057400038466,22.12222160003148,22.12222160003148,22.20838680001907,2.005,0.09676039998885244,,,,,,,,,,,,,,,Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
mouse,163,13,10,2.005,0.1018507000990212,,,,,,,,,,,,10,13,163,8,,,,,22.22332450002432,,22.211185300024226,22.22332450002432,22.22332450002432,22.34066970006097,2.005,0.1018507000990212,,,,,,,,,,,,,,,Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
board,164,14,10,2.005,0.09917960001621395,,,,,,,,,,,,10,14,164,4,,,,,22.356867700000294,,22.344057900016196,22.356867700000294,22.356867700000294,22.45804739999585,2.005,0.09917960001621395,,,,,,,,,,,,,,,Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
