study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Reference,old_new,textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,text.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,textbox.started,text_3.started,testmouse.started,test.stopped,trials_2.textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
phone,144,9,9,1.06,0.15052869997452945,,,,,,,,,,,,9,9,144,2,,,,,50.72415320004802,,50.71090060006827,50.72415320004802,50.72415320004802,50.87678849999793,1.06,0.15052869997452945,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Police,145,10,9,1.06,0.19804119993932545,,,,,,,,,,,,9,10,145,12,,,,,50.90705280005932,,50.88045960001182,50.90705280005932,50.90705280005932,51.091932800016366,1.06,0.19804119993932545,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Cruise,146,11,9,1.06,0.16775280004367232,,,,,,,,,,,,9,11,146,11,,,,,51.108150899992324,,51.093485700082965,51.108150899992324,51.108150899992324,51.27476649999153,1.06,0.16775280004367232,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
mouse,147,12,9,1.06,0.18322340003214777,,,,,,,,,,,,9,12,147,8,,,,,51.29081080004107,,51.276389400009066,51.29081080004107,51.29081080004107,51.47574160003569,1.06,0.18322340003214777,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Case,148,13,9,1.06,0.18299180001486093,,,,,,,,,,,,9,13,148,10,,,,,51.49122130009346,,51.47712620010134,51.49122130009346,51.49122130009346,51.67732240003534,1.06,0.18299180001486093,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
book,149,14,9,1.06,0.18378219997975975,,,,,,,,,,,,9,14,149,0,,,,,51.691456800093874,,51.678831700002775,51.691456800093874,51.691456800093874,51.87537160003558,1.06,0.18378219997975975,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
cushion,150,0,10,1.06,0.20579310005996376,,,,,,,,,,,,10,0,150,1,,,,,51.89163259998895,,51.87693880009465,51.89163259998895,51.89163259998895,52.09228260000236,1.06,0.20579310005996376,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
book,151,1,10,1.06,0.16923490003682673,,,,,,,,,,,,10,1,151,0,,,,,52.109098199987784,,52.09387370001059,52.109098199987784,52.109098199987784,52.27678200008813,1.06,0.16923490003682673,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Poster,152,2,10,1.06,0.17998819996137172,,,,,,,,,,,,10,2,152,14,,,,,52.29110760008916,,52.28077390010003,52.29110760008916,52.29110760008916,52.47637300007045,1.06,0.17998819996137172,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
T-shirt,153,3,10,1.06,0.18238530005328357,,,,,,,,,,,,10,3,153,7,,,,,52.49139219999779,,52.478011900093406,52.49139219999779,52.49139219999779,52.677400100044906,1.06,0.18238530005328357,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Keys,154,4,10,1.06,0.1980619999812916,,,,,,,,,,,,10,4,154,13,,,,,52.691052700043656,,52.68129000009503,52.691052700043656,52.691052700043656,52.89315970009193,1.06,0.1980619999812916,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
phone,155,5,10,1.06,0.19951270008459687,,,,,,,,,,,,10,5,155,2,,,,,52.90804490004666,,52.894764200085774,52.90804490004666,52.90804490004666,53.10955829999875,1.06,0.19951270008459687,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Laptop,156,6,10,1.06,0.21585869998671114,,,,,,,,,,,,10,6,156,5,,,,,53.12530630000401,,53.111233100062236,53.12530630000401,53.12530630000401,53.3426393000409,1.06,0.21585869998671114,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Pastry,157,7,10,1.06,0.16822939994744956,,,,,,,,,,,,10,7,157,9,,,,,53.35815670003649,,53.34420220006723,53.35815670003649,53.35815670003649,53.52546560007613,1.06,0.16822939994744956,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
board,158,8,10,1.06,0.22375410003587604,,,,,,,,,,,,10,8,158,4,,,,,53.541026600054465,,53.52710639999714,53.541026600054465,53.541026600054465,53.77438700001221,1.06,0.22375410003587604,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
mouse,159,9,10,1.06,0.16776380001101643,,,,,,,,,,,,10,9,159,8,,,,,53.792844900046475,,53.77585020009428,53.792844900046475,53.792844900046475,53.959194499999285,1.06,0.16776380001101643,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Chart,160,10,10,1.06,0.18243369995616376,,,,,,,,,,,,10,10,160,6,,,,,53.9759584000567,,53.96104650001507,53.9759584000567,53.9759584000567,54.15927860001102,1.06,0.18243369995616376,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Cruise,161,11,10,1.06,0.18302420002873987,,,,,,,,,,,,10,11,161,11,,,,,54.1746403001016,,54.162990000098944,54.1746403001016,54.1746403001016,54.359263300080784,1.06,0.18302420002873987,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
marble,162,12,10,1.06,0.23379130009561777,,,,,,,,,,,,10,12,162,3,,,,,54.375218700035475,,54.36085500009358,54.375218700035475,54.375218700035475,54.609085400006734,1.06,0.23379130009561777,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Police,163,13,10,1.06,0.1825835999334231,,,,,,,,,,,,10,13,163,12,,,,,54.62556429998949,,54.61060710006859,54.62556429998949,54.62556429998949,54.810503100045025,1.06,0.1825835999334231,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Case,164,14,10,1.06,0.2213319999864325,,,,,,,,,,,,10,14,164,10,,,,,54.8247815000359,,54.81234070006758,54.8247815000359,54.8247815000359,55.0425641000038,1.06,0.2213319999864325,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Cruise,165,0,11,1.06,0.21866630006115884,,,,,,,,,,,,11,0,165,11,,,,,55.058150400058366,,55.04404270008672,55.058150400058366,55.058150400058366,55.27966360002756,1.06,0.21866630006115884,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Poster,166,1,11,1.06,0.19570710009429604,,,,,,,,,,,,11,1,166,14,,,,,55.2913168000523,,55.28127899998799,55.2913168000523,55.2913168000523,55.49268410005607,1.06,0.19570710009429604,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
T-shirt,167,2,11,1.06,0.18303740001283586,,,,,,,,,,,,11,2,167,7,,,,,55.508861100068316,,55.49600480007939,55.508861100068316,55.508861100068316,55.69192050001584,1.06,0.18303740001283586,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
book,168,3,11,1.06,0.20091949997004122,,,,,,,,,,,,11,3,168,0,,,,,55.70860590005759,,55.69364180008415,55.70860590005759,55.70860590005759,55.90958720003255,1.06,0.20091949997004122,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
board,169,4,11,1.06,0.22015559999272227,,,,,,,,,,,,11,4,169,4,,,,,55.92547300003935,,55.91126299998723,55.92547300003935,55.92547300003935,56.14172320009675,1.06,0.22015559999272227,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Pastry,170,5,11,1.06,0.22481589997187257,,,,,,,,,,,,11,5,170,9,,,,,56.15943270002026,,56.14360180008225,56.15943270002026,56.15943270002026,56.3910007000668,1.06,0.22481589997187257,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Case,171,6,11,1.06,0.20112380001228303,,,,,,,,,,,,11,6,171,10,,,,,56.40836730005685,,56.39230420009699,56.40836730005685,56.40836730005685,56.60873730003368,1.06,0.20112380001228303,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
marble,172,7,11,1.06,0.18457000004127622,,,,,,,,,,,,11,7,172,3,,,,,56.624252300010994,,56.610212000086904,56.624252300010994,56.624252300010994,56.8090649000369,1.06,0.18457000004127622,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
phone,173,8,11,1.06,0.25227619998622686,,,,,,,,,,,,11,8,173,2,,,,,56.82481910008937,,56.81070410006214,56.82481910008937,56.82481910008937,57.07787330006249,1.06,0.25227619998622686,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
cushion,174,9,11,1.06,0.16531900002155453,,,,,,,,,,,,11,9,174,1,,,,,57.09069500002079,,57.080981100094505,57.09069500002079,57.09069500002079,57.258824400021695,1.06,0.16531900002155453,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
mouse,175,10,11,1,0.34877340006642044,,,,,,,,,,,,11,10,175,8,,,,,57.27443350001704,,57.26027540001087,57.27443350001704,57.27443350001704,57.61664930009283,1,0.34877340006642044,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Laptop,176,11,11,1,0.3594647999852896,,,,,,,,,,,,11,11,176,5,,,,,57.62439040001482,,57.61813489999622,57.62439040001482,57.62439040001482,57.99369540007319,1,0.3594647999852896,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Police,177,12,11,1,0.20089889992959797,,,,,,,,,,,,11,12,177,12,,,,,58.0084883000236,,57.99520690005738,58.0084883000236,58.0084883000236,58.21312760002911,1,0.20089889992959797,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Chart,178,13,11,1,0.2152440999634564,,,,,,,,,,,,11,13,178,6,,,,,58.225303600076586,,58.21488580002915,58.225303600076586,58.225303600076586,58.44248560001142,1,0.2152440999634564,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Keys,179,14,11,1,0.18850789999123663,,,,,,,,,,,,11,14,179,13,,,,,58.45807060005609,,58.44387610000558,58.45807060005609,58.45807060005609,58.645017600036226,1,0.18850789999123663,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Poster,180,0,12,1,0.19974909990560263,,,,,,,,,,,,12,0,180,14,,,,,58.65808590000961,,58.64655030006543,58.65808590000961,58.65808590000961,58.858866000082344,1,0.19974909990560263,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
mouse,181,1,12,1,0.20956040010787547,,,,,,,,,,,,12,1,181,8,,,,,58.875635700067505,,58.8620927000884,58.875635700067505,58.875635700067505,59.09111550007947,1,0.20956040010787547,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Keys,182,2,12,1,0.15828039997722954,,,,,,,,,,,,12,2,182,13,,,,,59.10942240001168,,59.092807100038044,59.10942240001168,59.10942240001168,59.27462270006072,1,0.15828039997722954,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Police,183,3,12,1,0.1987248999066651,,,,,,,,,,,,12,3,183,12,,,,,59.291596200084314,,59.27803909999784,59.291596200084314,59.291596200084314,59.49222640006337,1,0.1987248999066651,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Cruise,184,4,12,1,0.1998130000429228,,,,,,,,,,,,12,4,184,11,,,,,59.50787820003461,,59.49394210008904,59.50787820003461,59.50787820003461,59.70939410000574,1,0.1998130000429228,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
book,185,5,12,1,0.2050920999608934,,,,,,,,,,,,12,5,185,0,,,,,59.7245165000204,,59.71080880006775,59.7245165000204,59.7245165000204,59.92943540005945,1,0.2050920999608934,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Pastry,186,6,12,1,0.22017969994340092,,,,,,,,,,,,12,6,186,9,,,,,59.94171410007402,,59.93102470005397,59.94171410007402,59.94171410007402,60.17412650003098,1,0.22017969994340092,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
marble,187,7,12,1,0.1687299000332132,,,,,,,,,,,,12,7,187,3,,,,,60.19179180008359,,60.17583830002695,60.19179180008359,60.19179180008359,60.3592886000406,1,0.1687299000332132,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
cushion,188,8,12,1,0.22230789996683598,,,,,,,,,,,,12,8,188,1,,,,,60.37425810005516,,60.36285240005236,60.37425810005516,60.37425810005516,60.60775319999084,1,0.22230789996683598,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Case,189,9,12,1,0.16948619997128844,,,,,,,,,,,,12,9,189,10,,,,,60.625140300020576,,60.60919180000201,60.625140300020576,60.625140300020576,60.79271890001837,1,0.16948619997128844,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
board,190,10,12,1,0.1991336999926716,,,,,,,,,,,,12,10,190,4,,,,,60.80776550003793,,60.794268600060605,60.80776550003793,60.80776550003793,61.01573330000974,1,0.1991336999926716,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Laptop,191,11,12,1,0.21072960004676133,,,,,,,,,,,,12,11,191,5,,,,,61.04015730007086,,61.018568100058474,61.04015730007086,61.04015730007086,61.244099500006996,1,0.21072960004676133,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
phone,192,12,12,1,0.18896910001058131,,,,,,,,,,,,12,12,192,2,,,,,61.258113800082356,,61.2455851000268,61.258113800082356,61.258113800082356,61.45767200004775,1,0.18896910001058131,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
T-shirt,193,13,12,1,0.1929746000096202,,,,,,,,,,,,12,13,193,7,,,,,61.474885200033896,,61.459191300091334,61.474885200033896,61.474885200033896,61.67415400000755,1,0.1929746000096202,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Chart,194,14,12,1,0.1852653999812901,,,,,,,,,,,,12,14,194,6,,,,,61.691623000078835,,61.67561530007515,61.691623000078835,61.691623000078835,61.87529100000393,1,0.1852653999812901,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
marble,195,0,13,1,0.2192134999204427,,,,,,,,,,,,13,0,195,3,,,,,61.89112980000209,,61.877024200046435,61.89112980000209,61.89112980000209,62.11000119999517,1,0.2192134999204427,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
cushion,196,1,13,1,0.19625290005933493,,,,,,,,,,,,13,1,196,1,,,,,62.1243188000517,,62.11353650002275,62.1243188000517,62.1243188000517,62.327594400034286,1,0.19625290005933493,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Chart,197,2,13,1,0.20051280001644045,,,,,,,,,,,,13,2,197,6,,,,,62.341351600014605,,62.32932160003111,62.341351600014605,62.341351600014605,62.54473449999932,1,0.20051280001644045,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Case,198,3,13,1,0.1971230999333784,,,,,,,,,,,,13,3,198,10,,,,,62.55729270004667,,62.54885490005836,62.55729270004667,62.55729270004667,62.760128700057976,1,0.1971230999333784,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Cruise,199,4,13,1,0.20253540005069226,,,,,,,,,,,,13,4,199,11,,,,,62.77495930006262,,62.761756899999455,62.77495930006262,62.77495930006262,62.97855380002875,1,0.20253540005069226,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
board,200,5,13,1,0.2450414999620989,,,,,,,,,,,,13,5,200,4,,,,,62.99155040003825,,62.98011340002995,62.99155040003825,62.99155040003825,63.24146700010169,1,0.2450414999620989,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Pastry,201,6,13,1,0.18557320011314005,,,,,,,,,,,,13,6,201,9,,,,,63.25857740000356,,63.24363979999907,63.25857740000356,63.25857740000356,63.44347820000257,1,0.18557320011314005,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
book,202,7,13,1,0.1999067000579089,,,,,,,,,,,,13,7,202,0,,,,,63.458100700052455,,63.444884399999864,63.458100700052455,63.458100700052455,63.65845190000255,1,0.1999067000579089,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
phone,203,8,13,1,0.19955960009247065,,,,,,,,,,,,13,8,203,2,,,,,63.67486220004503,,63.65994550008327,63.67486220004503,63.67486220004503,63.87578930007294,1,0.19955960009247065,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Police,204,9,13,1,0.20386319991666824,,,,,,,,,,,,13,9,204,12,,,,,63.892654100083746,,63.87753210007213,63.892654100083746,63.892654100083746,64.09212320006918,1,0.20386319991666824,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Keys,205,10,13,1,0.1882836000295356,,,,,,,,,,,,13,10,205,13,,,,,64.1076850000536,,64.0954822000349,64.1076850000536,64.1076850000536,64.29334630002268,1,0.1882836000295356,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Poster,206,11,13,1,0.20154689997434616,,,,,,,,,,,,13,11,206,14,,,,,64.30753750004806,,64.29481720004696,64.30753750004806,64.30753750004806,64.51533329999074,1,0.20154689997434616,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Laptop,207,12,13,1,0.17610809998586774,,,,,,,,,,,,13,12,207,5,,,,,64.5246833000565,,64.51712680002674,64.5246833000565,64.5246833000565,64.70882360008545,1,0.17610809998586774,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
mouse,208,13,13,1,0.1992613000329584,,,,,,,,,,,,13,13,208,8,,,,,64.72477960004471,,64.7125147000188,64.72477960004471,64.72477960004471,64.9267859000247,1,0.1992613000329584,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
T-shirt,209,14,13,1,0.22999859997071326,,,,,,,,,,,,13,14,209,7,,,,,64.94047860009596,,64.93070670007728,64.94047860009596,64.94047860009596,65.17739120009355,1,0.22999859997071326,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Keys,210,0,14,1,0.19830749998800457,,,,,,,,,,,,14,0,210,13,,,,,65.1926298000617,,65.18207690003328,65.1926298000617,65.1926298000617,65.39263190003112,1,0.19830749998800457,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
cushion,211,1,14,1,0.21440019994042814,,,,,,,,,,,,14,1,211,1,,,,,65.40899750008248,,65.39682170003653,65.40899750008248,65.40899750008248,65.62576190009713,1,0.21440019994042814,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
board,212,2,14,1,0.19989279995206743,,,,,,,,,,,,14,2,212,4,,,,,65.64082580001559,,65.62928680004552,65.64082580001559,65.64082580001559,65.84244000003673,1,0.19989279995206743,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Laptop,213,3,14,1,0.20065180002711713,,,,,,,,,,,,14,3,213,5,,,,,65.85813020006754,,65.84411300008651,65.85813020006754,65.85813020006754,66.05932930007111,1,0.20065180002711713,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
book,214,4,14,1,0.23221480008214712,,,,,,,,,,,,14,4,214,0,,,,,66.07625889999326,,66.06077310000546,66.07625889999326,66.07625889999326,66.30951400008053,1,0.23221480008214712,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
Cruise,215,5,14,1,0.19838180008810014,,,,,,,,,,,,14,5,215,11,,,,,66.32482660003006,,66.31108910008334,66.32482660003006,66.32482660003006,66.52542080008425,1,0.19838180008810014,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
marble,216,6,14,1,0.18599740008357912,,,,,,,,,,,,14,6,216,3,,,,,66.54133140004706,,66.52702720009256,66.54133140004706,66.54133140004706,66.7263329999987,1,0.18599740008357912,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
phone,217,7,14,1,0.24979340005666018,,,,,,,,,,,,14,7,217,2,,,,,66.74138630006928,,66.72786250000354,66.74138630006928,66.74138630006928,66.99344950006343,1,0.24979340005666018,,,,,,,,,,,,,,,Participant 01,001,2025-10-16_17h51.32.797,Word Priming Experiment,,2025.1.1,120.23349343055776,2025-10-16 17h51.46.329826 +0530,
